Fireball,404
Tesla,374
Knight,309
Skeletons,252
Archers,169
The Log,156
X,125
Ice Spirit,111
Giant Snowball,86
Witch,39
Mirror,30
Executioner,15
Rocket,2
Balloon,2
Skeleton Barrel,1
P.E.K.K.A,1
Magic Archer,1
Hog Rider,1
Furnace,1
Bats,1
