Tesla,347
Rocket,317
The Log,269
Knight,222
X,180
Archers,135
Electro Spirit,129
Skeletons,104
Goblin Drill,8
Bandit,2
Skeleton Barrel,1
Hog Rider,1
Goblin Barrel,1
