frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,0,predicted_elixirConsumed
00225,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
00240,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
00255,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
00270,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
00285,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
00300,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
00315,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
00330,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
00345,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
00360,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,8,False,False,,,
00375,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,8,False,False,,,
00390,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,8,False,False,,,
00405,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,8,False,False,,,
00420,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,8,False,False,,,
00435,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,8,False,False,,,
00450,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,9,False,False,,,
00465,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,9,False,False,,,
00480,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,9,False,False,,,
00495,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,9,False,False,,,
00510,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,9,False,False,,,
00525,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,Skeletons,94.0,3.0,9,True,False,,Skeletons,1.0
00540,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,,,,9,False,False,,,
00555,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,,,,9,False,False,,,
00570,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,,,,9,False,False,,,
00585,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,,,,9,False,False,,,
00600,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,,,,9,False,False,,,
00615,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,,,,10,False,False,,,
00630,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,,,,10,False,False,,,
00645,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,,,,10,False,False,,,
00660,The Log,98.0,Fireball,30.0,Ice Golem,53.0,Tesla,97.0,,,,10,False,False,,,
00675,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,Ice Golem,53.0,3.0,8,True,True,,Ice Golem,2.0
00690,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,8,False,False,,,
00705,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,8,False,False,,,
00720,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,8,False,False,,,
00735,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,8,False,False,,,
00750,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,8,False,False,,,
00765,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,9,False,False,,,
00780,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,9,False,False,,,
00795,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,9,False,False,,,
00810,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,9,False,False,,,
00825,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,9,False,False,,,
00840,The Log,98.0,Fireball,30.0,X,106.0,Tesla,97.0,,,,10,False,False,,,
00855,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,X,106.0,3.0,4,True,True,,X,6.0
00870,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,4,False,False,,,
00885,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,4,False,False,,,
00900,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,4,False,False,,,
00915,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,4,False,False,,,
00930,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,5,False,False,,,
00945,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,5,False,False,,,
00960,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,5,False,False,,,
00975,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,5,False,False,,,
00990,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,5,False,False,,,
01005,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,5,False,False,,,
01020,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,6,False,False,,,
01035,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,6,False,False,,,
01050,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,6,False,False,,,
01065,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,6,False,False,,,
01080,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,6,False,False,,,
01095,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,7,False,False,,,
01110,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,7,False,False,,,
01125,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,7,False,False,,,
01140,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,7,False,False,,,
01155,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,7,False,False,,,
01170,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,7,False,False,,,
01185,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,8,False,False,,,
01200,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,8,False,False,,,
01215,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,8,False,False,,,
01230,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,8,False,False,,,
01245,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,8,False,False,,,
01260,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,9,False,False,,,
01275,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,9,False,False,,,
01290,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,9,False,False,,,
01305,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,9,False,False,,,
01320,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,9,False,False,,,
01335,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,9,False,False,,,
01350,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,10,False,False,,,
01365,The Log,98.0,Fireball,30.0,Ice Spirit,54.0,Tesla,97.0,,,,10,False,False,,,
01380,The Log,98.0,Fireball,30.0,Archers,1.0,Tesla,97.0,Ice Spirit,54.0,3.0,9,True,True,,Ice Spirit,1.0
01395,The Log,98.0,Fireball,30.0,Archers,1.0,Tesla,97.0,,,,9,False,False,,,
01410,The Log,98.0,Fireball,30.0,Archers,1.0,Tesla,97.0,,,,9,False,False,,,
01425,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,Archers,1.0,3.0,6,True,True,,Archers,3.0
01440,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
01455,The Log,98.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
01470,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,The Log,98.0,1.0,5,True,True,,The Log,2.0
01485,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
01500,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
01515,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
01530,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
01545,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
01560,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
01575,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
01590,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
01605,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
01620,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
01635,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
01650,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
01665,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
01680,Ice Golem,53.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
01695,X,106.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,Ice Golem,53.0,1.0,5,True,True,,Ice Golem,2.0
01710,X,106.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
01725,X,106.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
01740,X,106.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,6,False,False,,,
01755,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,X,106.0,1.0,7,True,False,,X,6.0
01770,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
01785,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,7,False,False,,,
01800,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,1,False,True,,,
01815,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,1,False,False,,,
01830,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,1,False,False,,,
01845,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,1,False,False,,,
01860,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,1,False,False,,,
01875,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,2,False,False,,,
01890,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,2,False,False,,,
01905,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,2,False,False,,,
01920,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,2,False,False,,,
01935,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,2,False,False,,,
01950,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,2,False,False,,,
01965,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,3,False,False,,,
01980,Ice Spirit,54.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,3,False,False,,,
01995,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,Ice Spirit,54.0,1.0,2,True,True,,Ice Spirit,1.0
02010,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,2,False,False,,,
02025,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,2,False,False,,,
02040,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,3,False,False,,,
02055,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,3,False,False,,,
02070,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,3,False,False,,,
02085,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,3,False,False,,,
02100,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,3,False,False,,,
02115,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,3,False,False,,,
02130,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,4,False,False,,,
02145,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,4,False,False,,,
02160,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,4,False,False,,,
02175,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,4,False,False,,,
02190,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,4,False,False,,,
02205,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
02220,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
02235,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
02250,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
02265,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
02280,Archers,1.0,Fireball,30.0,Skeletons,94.0,Tesla,97.0,,,,5,False,False,,,
02295,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,Skeletons,94.0,3.0,5,True,False,,Skeletons,1.0
02310,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,5,False,False,,,
02325,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,5,False,False,,,
02340,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,5,False,False,,,
02355,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,5,False,False,,,
02370,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,6,False,False,,,
02385,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,6,False,False,,,
02400,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,6,False,False,,,
02415,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,6,False,False,,,
02430,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,6,False,False,,,
02445,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,6,False,False,,,
02460,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,7,False,False,,,
02475,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,7,False,False,,,
02490,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,7,False,False,,,
02505,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,7,False,False,,,
02520,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,7,False,False,,,
02535,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,7,False,False,,,
02550,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,8,False,False,,,
02565,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,8,False,False,,,
02580,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,8,False,False,,,
02595,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,8,False,False,,,
02610,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,8,False,False,,,
02625,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,9,False,False,,,
02640,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,9,False,False,,,
02655,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,9,False,False,,,
02670,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,9,False,False,,,
02685,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,9,False,False,,,
02700,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,9,False,False,,,
02715,Archers,1.0,Fireball,30.0,The Log,98.0,Tesla,97.0,,,,10,False,False,,,
