frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,predicted_elixirConsumed
00240,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,6,False,False,0.0,0.0
00255,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,6,False,False,0.0,0.0
00270,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,6,False,False,0.0,0.0
00285,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00300,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00315,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00330,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00345,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00360,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00375,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00390,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00405,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00420,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00435,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00450,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00465,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00480,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00495,Fireball,30.0,Tesla,97.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00510,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,Archers,1.0,3.0,6,True,True,3.0,3.0
00525,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,,,,6,False,False,0.0,0.0
00540,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,,,,7,False,False,0.0,0.0
00555,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,,,,7,False,False,0.0,0.0
00570,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,,,,7,False,False,0.0,0.0
00585,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,,,,7,False,False,0.0,0.0
00600,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,,,,7,False,False,0.0,0.0
00615,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,,,,7,False,False,0.0,0.0
00630,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,,,,8,False,False,0.0,0.0
00645,Fireball,30.0,Tesla,97.0,The Log,98.0,X,106.0,,,,8,False,False,0.0,0.0
00660,Fireball,30.0,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,4.0,2,True,True,6.0,6.0
00675,Fireball,30.0,Tesla,97.0,The Log,98.0,Skeletons,94.0,,,,2,False,False,0.0,0.0
00690,Fireball,30.0,Tesla,97.0,The Log,98.0,Skeletons,94.0,,,,2,False,False,0.0,0.0
