X,455
Rocket,455
Tornado,446
Tesla,243
Knight,227
The Log,209
Ice Wizard,196
Skeletons,185
Goblin Drill,5
Skeleton Dragons,2
Inferno Dragon,2
Skeleton Barrel,1
Mini P.E.K.K.A,1
Hog Rider,1
