The Log,297
Rocket,292
X,262
Tornado,239
Skeletons,230
Valkyrie,181
Tesla,155
Ice Wizard,150
Skeleton Army,5
Goblin Drill,4
Goblin Gang,2
Zap,1
Miner,1
Guards,1
