Rocket,555
Tornado,455
X,279
Tesla,267
Valkyrie,250
The Log,227
Skeletons,143
Ice Wizard,141
Goblin Gang,6
Barbarian Barrel,2
Royal Recruits,1
Goblin Drill,1
Arrows,1
