X,468
Fireball,389
The Log,324
Tesla,311
Royal Ghost,242
Mortar,203
Ice Spirit,180
Golem,80
Ice Golem,47
Electro Spirit,43
Sparky,39
Barbarian Barrel,26
Graveyard,20
Hog Rider,14
Skeletons,14
Zappies,12
Phoenix,3
Freeze,3
Elite Barbarians,3
Princess,2
Cannon,2
Musketeer,1
Guards,1
Battle Healer,1
