Princess,325
Cannon Cart,321
Giant Snowball,319
Rocket,316
Rascals,286
Goblin Barrel,219
Spear Goblins,204
Bandit,172
Executioner,15
Giant Skeleton,3
X,1
Golden Knight,1
Tornado,1
Royal Ghost,1
Skeleton Dragons,1
Skeletons,1
The Log,1
Arrows,1
