Inferno Tower,523
Knight,356
Goblin Gang,340
Princess,303
Goblin Barrel,277
Rocket,228
The Log,187
Ice Spirit,182
Bomb Tower,10
Skeletons,4
Executioner,3
Golden Knight,2
Barbarian Barrel,1
Bandit,1
Zap,1
Magic Archer,1
Arrows,1
