Tornado,461
Baby Dragon,264
Dark Prince,261
Golem,238
Lightning,212
Barbarian Barrel,172
Ice Wizard,160
Witch,137
Night Witch,27
Electro Dragon,22
Mini P.E.K.K.A,8
Goblin Drill,7
Skeleton Barrel,6
Ram Rider,1
Inferno Tower,1
Hog Rider,1
