Rocket,446
Tornado,379
X,355
The Log,275
Ice Wizard,255
Skeletons,244
Tesla,227
Knight,218
Giant Snowball,24
Goblin Drill,2
Skeleton Barrel,1
Golden Knight,1
Arrows,1
