Bomb Tower,436
Royal Delivery,356
The Log,236
Earthquake,217
Knight,197
Spear Goblins,145
Bats,132
Hog Rider,90
Barbarian Hut,20
Witch,2
Sparky,2
Skeletons,1
Royal Recruits,1
Graveyard,1
