Fireball,422
X,348
Tesla,268
The Log,228
Musketeer,204
Knight,179
Ice Spirit,167
Skeletons,149
Zap,2
Goblin Drill,2
Golden Knight,1
Executioner,1
Mortar,1
Miner,1
Royal Delivery,1
Skeleton Dragons,1
Earthquake,1
