Skeleton Army,533
Rocket,483
Inferno Tower,412
Goblin Gang,336
The Log,204
Princess,198
Bandit,179
Goblin Barrel,84
Tombstone,3
X,1
Sparky,1
Golden Knight,1
Barbarian Barrel,1
