folder,f1_score,mse,deckPercent
tS-sEYqbwdY,0.8461538461538461,0.3036750483558994,0.8786266924564797
DaNPvMYA8CQ,0.9538461538461539,0.07435897435897436,0.9948717948717949
pw_yrMk9y7g,0.9873417721518987,0.02952755905511811,0.9990147783251232
