Fireball,349
Zap,224
Goblin Hut,220
Miner,218
Lava Hound,208
Barbarians,147
Mega Minion,126
Baby Dragon,117
Skeleton Barrel,5
Royal Hogs,3
Skeletons,1
Giant Skeleton,1
Bandit,1
