Fireball,355
The Log,303
Tesla,219
Royal Ghost,191
Ice Spirit,131
X,106
Golem,67
Graveyard,50
Sparky,31
Mortar,31
Ice Golem,24
Electro Spirit,18
Firecracker,15
Hog Rider,13
Skeletons,12
Barbarian Barrel,11
Musketeer,7
Zappies,2
Freeze,1
Skeleton Dragons,1
