Musketeer,466
Graveyard,439
Poison,391
Barbarian Barrel,345
Barbarian Hut,260
Skeletons,204
Baby Dragon,204
Knight,113
Tornado,3
Three Musketeers,1
Ram Rider,1
Earthquake,1
