Bomb Tower,392
Musketeer,295
Giant Snowball,265
Goblins,253
Valkyrie,246
Earthquake,211
The Log,147
Hog Rider,130
Witch,40
Mirror,31
Executioner,16
Giant Skeleton,2
Elite Barbarians,2
Royal Recruits,2
Sparky,2
Mega Knight,1
Mortar,1
Goblin Drill,1
Phoenix,1
Barbarian Hut,1
Balloon,1
